id,size,mean_ra,mean_dec,mean_distance
4341,2,55.347526,-47.266452,253.997
4342,2,150.368124,-47.826453,228.765
4343,2,28.063153,22.996461,24.449
4344,2,120.448305,-72.496128,241.428
4345,2,40.180384,-20.853644,113.072
4346,2,136.618264,54.735422,92.645
4347,2,239.070967,11.255936,103.315
4348,2,10.160257,-80.398019,56.297
4349,2,267.112734,54.608056,286.314
4350,2,5.205579,-76.821031,129.910
4351,2,333.574365,-50.714047,217.246
4352,2,39.530952,54.425795,135.996
4353,2,285.155860,24.205076,70.422
4354,2,96.231558,-21.304054,154.108
4355,2,50.685778,79.807768,251.964
4356,2,94.359037,-63.516255,118.296
4357,2,149.450679,-64.789181,226.846
4358,2,122.617236,-29.418563,258.416
4359,2,303.716000,-44.065801,92.139
4360,2,109.752839,40.476261,224.628
4361,2,193.169128,39.236449,126.245
4362,2,227.528503,27.594753,156.443
4363,2,95.455803,17.095404,85.823
4364,2,35.849666,25.802419,110.283
4365,2,140.846587,82.530853,71.209
4366,2,75.707110,36.588054,80.896
4367,2,218.505677,-60.779353,254.467
4368,2,257.843987,79.237413,147.027
4369,2,183.761034,9.989319,177.406
4370,2,87.483440,73.768459,302.071
4371,2,111.098996,-72.583449,112.647
4372,2,124.240812,-51.760890,140.911
4373,2,143.914571,35.651139,87.757
4374,2,115.560342,-23.123894,47.269
4375,2,340.200111,-67.220174,102.013
4376,2,2.595596,-76.319206,130.003
4377,2,339.200749,-67.014920,29.774
4378,2,108.578616,59.929135,189.323
4379,2,121.781068,1.345856,92.349
4380,2,45.850386,20.590443,174.821
4381,2,4.475994,57.771822,263.162
4382,2,178.296034,-32.086448,110.468
4383,2,200.419383,15.693678,63.012
4384,2,123.303506,-36.769804,48.113
4385,2,83.664251,7.216306,120.071
4386,2,202.950881,-54.843113,153.814
4387,2,345.251086,27.720567,183.944
4388,2,94.081345,-21.575373,96.346
4389,2,125.792979,-71.034447,128.810
4390,2,128.920129,-52.046768,160.351
4391,2,60.567891,0.074158,155.769
4392,2,91.804443,-22.268299,139.002
4393,2,59.045402,65.144484,231.598
4394,2,130.526151,-61.124751,303.370
4395,2,310.585414,28.636652,134.846
4396,2,80.113468,62.727689,67.140
4397,2,185.585122,-44.259449,159.099
4398,2,7.117481,-55.727636,265.868
4399,2,109.491475,40.920275,49.319
4400,2,75.669244,37.126917,132.257
4401,2,326.055518,68.563955,196.429
4402,2,221.907108,-59.369000,332.645
4403,2,176.666204,63.010666,156.895
4404,2,0.422368,-28.156215,111.233
4405,2,147.610192,-50.180857,105.252
4406,2,212.447550,-11.900986,158.453
4407,2,59.136613,-10.259477,154.280
4408,2,136.121106,-70.129806,142.472
4409,2,196.378378,40.928359,152.470
4410,2,206.627974,-55.826067,289.945
4411,2,332.465072,-25.226276,107.744
4412,2,314.573204,60.318524,115.932
4413,2,62.610298,-46.258601,137.320
4414,2,30.644812,-20.313390,251.914
4415,2,32.936698,25.423751,202.228
4416,2,343.468020,28.010743,321.305
4417,2,228.302370,28.324877,102.094
4418,2,63.965660,-45.556889,125.452
4419,2,61.747728,-47.014761,184.172
4420,2,220.147748,46.262822,111.611
4421,2,97.022413,-42.817976,277.460
4422,2,268.020556,22.777406,163.643
4423,2,267.923701,42.153155,181.918
4424,2,48.395833,39.145730,130.526
4425,2,29.892896,25.485746,143.417
4426,2,357.042283,11.362108,58.221
4427,2,269.693510,22.893003,233.182
4428,2,132.241941,-69.841677,338.796
4429,2,343.917927,-47.667249,134.248
4430,2,227.624014,30.737248,422.263
4431,2,151.746819,-20.416455,189.517
4432,2,103.283276,32.871251,136.150
4433,2,219.338340,-66.838983,182.742
4434,2,72.784951,-53.432436,38.338
4435,2,285.212708,25.248207,144.630
4436,2,350.325747,-66.833856,87.249
4437,2,223.224459,28.091169,434.566
4438,2,31.563350,43.198645,234.894
4439,2,144.638982,-67.084171,124.236
4440,2,337.443702,-62.738525,174.827
4441,2,349.333329,-66.930309,28.288
4442,2,63.840540,-44.609610,113.312
4443,2,14.705997,-48.838454,135.430
4444,2,7.686229,-33.426150,98.532
4445,2,219.703145,-45.145898,183.867
4446,2,61.956178,4.308496,131.245
4447,2,24.467227,-22.792486,141.071
4448,2,177.280276,-49.498879,257.155
4449,2,355.752125,-67.117836,143.264
4450,2,270.480784,24.427368,86.826
4451,2,116.102996,62.727322,181.973
4452,2,59.927184,-38.307577,208.988
4453,2,108.259736,3.455483,153.405
4454,2,178.792383,9.187398,99.107
4455,2,178.055585,34.199086,88.033
4456,2,222.036152,-57.962026,221.751
4457,2,239.922189,-43.993961,119.467
4458,2,288.744362,73.097438,130.284
4459,2,228.223366,-47.265259,147.887
4460,2,218.508830,-43.793257,248.326
4461,2,126.848255,24.637335,126.429
4462,2,219.716519,-29.798274,127.185
4463,2,28.734571,42.953496,192.391
4464,2,290.703392,-21.849758,114.453
4465,2,194.280552,42.388117,140.489
4466,2,30.691166,43.151583,196.579
4467,2,277.490654,-41.505979,63.697
4468,2,126.789701,-61.067044,169.729
4469,2,196.036153,43.704478,85.497
4470,2,12.835980,-27.587364,152.916
4471,2,97.793510,-60.848136,22.946
4472,2,219.625735,-66.448551,167.895
4473,2,265.329170,-41.760075,47.855
4474,2,2.584258,-54.027495,277.400
4475,2,58.571583,65.524958,286.647
4476,2,28.573591,43.388306,212.023
4477,2,13.816641,-68.755385,113.418
4478,2,4.153921,-53.503959,264.035
4479,2,98.406412,-60.229206,109.343
4480,2,32.100659,28.306675,57.052
4481,2,350.603178,-6.887961,76.199
4482,2,185.364086,-30.516545,115.869
4483,2,4.617529,-53.426834,134.576
4484,2,16.930185,-5.298935,75.517
4485,2,146.361773,-39.001945,249.009
4486,2,186.977139,-40.487914,141.773
4487,2,32.982411,-72.680139,178.405
4488,2,357.769491,-25.279792,120.207
4489,2,253.893943,-76.846926,165.414
4490,2,227.143995,-49.507364,212.663
4491,2,196.226444,43.903647,223.126
4492,2,331.915965,37.525032,236.898
4493,2,70.098536,-57.163964,90.983
4494,2,339.387821,-47.033167,111.909
4495,2,244.171489,-32.054468,148.856
4496,2,258.433036,-2.701029,142.089
4497,2,262.123731,-1.712815,96.866
4498,2,257.585659,81.853950,224.673
4499,2,233.836741,29.769663,196.055
4500,2,60.290912,-8.312237,204.271
4501,2,281.482794,71.417874,145.931
4502,2,287.930312,-0.371020,51.892
4503,2,342.167572,-66.609151,216.337
4504,2,224.758200,-49.198571,224.441
4505,2,268.882210,64.514739,69.683
4506,2,124.722662,62.392675,178.494
4507,2,116.370523,-14.688432,83.184
4508,2,269.132228,-35.347258,267.476
4509,2,126.873137,83.308189,135.932
4510,2,216.639576,-66.035801,325.300
4511,2,13.989952,-22.404066,73.328
4512,2,51.126658,1.017841,206.429
4513,2,97.118085,20.331032,129.633
4514,2,193.654429,46.759375,234.354
4515,2,227.188140,-12.735265,138.492
4516,2,23.102748,-27.559234,159.494
4517,2,203.668143,-8.028848,268.167
4518,2,332.995893,37.651774,61.197
4519,2,51.065347,66.179236,123.605
4520,2,173.889180,-49.024266,291.083
4521,2,306.636182,-41.020406,158.400
4522,2,16.520384,18.313115,249.310
4523,2,162.091455,-56.256481,300.765
4524,2,91.177520,64.327005,191.712
4525,2,82.916801,-15.206686,217.596
4526,2,276.012367,72.337726,157.047
4527,2,261.785919,42.226757,49.016
4528,2,252.156522,-68.053799,152.413
4529,2,175.203282,-76.586256,201.454
4530,2,92.041494,64.034587,212.838
4531,2,11.755672,-27.588962,211.202
4532,2,23.720337,-69.156742,141.473
4533,2,175.902108,-47.112184,171.579
4534,2,221.200992,-41.640231,233.501
4535,2,272.947377,72.790227,113.952
4536,2,111.547720,-68.905863,131.421
4537,2,296.548916,38.179510,115.696
4538,2,153.248700,47.171834,136.624
4539,2,211.084735,36.019763,29.988
4540,2,289.798609,-19.978593,247.016
4541,2,35.143378,-14.609901,190.919
4542,2,273.092894,-64.779133,244.054
4543,2,239.187015,11.485347,152.013
4544,2,226.601165,31.165768,172.481
4545,2,129.397629,65.207704,137.511
4546,2,291.873306,45.366511,471.765
4547,2,23.774903,-23.453486,112.746
4548,2,244.437576,-62.743988,193.005
4549,2,219.006341,-28.101073,103.142
4550,2,59.027557,-40.675118,207.175
4551,2,18.298421,-50.080157,197.342
4552,2,230.062075,31.661888,45.602
4553,2,58.789957,-8.553969,197.179
4554,2,126.168604,66.300999,346.895
